filename,width,height,class,xmin,ymin,xmax,ymax
"Glass1,095.jpg",359,480,botolkaca,42,70,168,162
"Glass1,096.jpg",359,480,botolkaca,145,105,277,178
"Glass1,098.jpg",359,480,botolkaca,163,120,247,255
"Glass1,099.jpg",359,480,botolkaca,202,193,266,307
"Glass1,101.jpg",359,480,botolkaca,117,125,219,155
"Glass1,102.jpg",359,480,botolkaca,175,208,339,280
"Glass1,103.jpg",359,480,botolkaca,177,157,312,251
"Glass1,104.jpg",359,480,botolkaca,182,238,245,361
"Glass1,105.jpg",359,480,botolkaca,133,174,242,306
"Glass1,107.jpg",359,480,botolkaca,116,106,161,224
"Glass1,109.jpg",359,480,botolkaca,156,190,313,292
"Glass1,110.jpg",359,480,botolkaca,97,388,169,410
"Glass1,110.jpg",359,480,botolkaca,116,342,188,381
"Glass1,110.jpg",359,480,botolkaca,185,256,231,309
"Glass1,111.jpg",359,480,botolkaca,30,229,115,324
"Glass1,111.jpg",359,480,botolkaca,105,194,171,313
"Glass1,111.jpg",359,480,botolkaca,232,224,339,256
"Glass1,112.jpg",359,480,botolkaca,65,302,151,357
"Glass1,112.jpg",359,480,botolkaca,114,252,190,336
"Glass1,112.jpg",359,480,botolkaca,221,213,303,264
"Glass1,113.jpg",359,480,botolkaca,79,268,146,328
"Glass1,113.jpg",359,480,botolkaca,128,235,183,314
"Glass1,113.jpg",359,480,botolkaca,222,233,300,266
"Glass1,114.jpg",359,480,botolkaca,71,401,149,437
"Glass1,114.jpg",359,480,botolkaca,239,218,288,250
"Glass1,115.jpg",359,480,botolkaca,161,286,191,374
"Glass1,116.jpg",359,480,botolkaca,78,318,129,381
"Glass1,116.jpg",359,480,botolkaca,249,215,271,284
"Glass1,117.jpg",359,480,botolkaca,57,311,115,360
"Glass1,117.jpg",359,480,botolkaca,181,304,260,326
"Glass1,119.jpg",359,480,botolkaca,136,223,201,247
"Glass1,120.jpg",359,480,botolkaca,164,252,196,311
"Glass1,120.jpg",359,480,botolkaca,209,255,229,325
"Glass1,122.jpg",359,480,botolkaca,165,180,192,252
"Glass1,122.jpg",359,480,botolkaca,216,179,241,261
"Glass1,123.jpg",359,480,botolkaca,259,160,323,233
"Glass1,124.jpg",359,480,botolkaca,146,226,216,255
"Glass1,125.jpg",359,480,botolkaca,148,221,214,247
"Glass1,126.jpg",359,480,botolkaca,231,302,251,372
"Glass1,127.jpg",359,480,botolkaca,161,229,221,280
"Glass1,128.jpg",359,480,botolkaca,229,234,271,311
"Glass1,129.jpg",359,480,botolkaca,118,311,179,375
"Glass1,130.jpg",359,480,botolkaca,174,264,226,400
"Glass1,131.jpg",359,480,botolkaca,213,215,252,328
"Glass1,132.jpg",359,480,botolkaca,153,276,268,390
"Glass1,133.jpg",359,480,botolkaca,185,293,238,378
"Glass1,134.jpg",359,480,botolkaca,148,281,175,370
"Glass1,134.jpg",359,480,botolkaca,177,232,223,302
"Glass1,134.jpg",359,480,botolkaca,204,193,290,224
"Glass1,135.jpg",359,480,botolkaca,47,264,81,376
"Glass1,135.jpg",359,480,botolkaca,195,277,302,315
"Glass1,135.jpg",359,480,botolkaca,109,143,211,183
"Glass1,136.jpg",359,480,botolkaca,66,204,111,311
"Glass1,136.jpg",359,480,botolkaca,140,267,187,389
"Glass1,136.jpg",359,480,botolkaca,214,255,323,323
"Glass1,137.jpg",359,480,botolkaca,118,155,177,276
"Glass1,137.jpg",359,480,botolkaca,199,242,236,373
"Glass1,137.jpg",359,480,botolkaca,263,243,351,316
"Glass1,139.jpg",359,480,botolkaca,48,192,124,293
"Glass1,139.jpg",359,480,botolkaca,125,229,237,274
"Glass1,139.jpg",359,480,botolkaca,188,139,302,171
"Glass1,140.jpg",359,480,botolkaca,66,218,135,312
"Glass1,140.jpg",359,480,botolkaca,133,189,214,254
"Glass1,140.jpg",359,480,botolkaca,201,170,308,209
"Glass1,141.jpg",359,480,botolkaca,188,165,316,231
"Glass1,142.jpg",359,480,botolkaca,44,317,157,430
"Glass1,143.jpg",359,480,botolkaca,56,224,141,325
"Glass1,143.jpg",359,480,botolkaca,198,224,323,266
"Glass1,144.jpg",359,480,botolkaca,44,264,128,365
"Glass1,144.jpg",359,480,botolkaca,196,218,305,254
"Glass1,145.jpg",359,480,botolkaca,113,227,223,338
"Glass1,146.jpg",359,480,botolkaca,174,345,231,437
"Glass1,148.jpg",359,480,botolkaca,176,217,235,297
"Glass1,149.jpg",359,480,botolkaca,222,252,276,339
"Glass1,150.jpg",359,480,botolkaca,147,197,241,371
"Glass1,151.jpg",359,480,botolkaca,7,192,108,376
"Glass1,153.jpg",359,480,botolkaca,138,188,208,343
"Glass1,154.jpg",359,480,botolkaca,120,233,277,347
"Glass1,155.jpg",359,480,botolkaca,63,315,221,367
"Glass1,157.jpg",359,480,botolkaca,54,306,202,352
"Glass1,159.jpg",359,480,botolkaca,104,266,165,400
"Glass1,160.jpg",359,480,botolkaca,218,228,261,390
"Glass1,161.jpg",359,480,botolkaca,90,166,244,238
"Glass1,162.jpg",359,480,botolkaca,112,320,261,374
"Glass1,163.jpg",359,480,botolkaca,122,362,266,416
"Glass1,164.jpg",359,480,botolkaca,141,191,182,358
"Glass1,165.jpg",359,480,botolkaca,177,179,229,337
"Glass1,166.jpg",359,480,botolkaca,166,168,263,338
"Glass1,167.jpg",359,480,botolkaca,67,229,177,383
"Glass1,168.jpg",359,480,botolkaca,126,206,269,333
"Glass1,169.jpg",359,480,botolkaca,111,163,235,317
"Glass1,171.jpg",359,480,botolkaca,45,254,219,301
"Glass1,172.jpg",359,480,botolkaca,150,183,195,356
"Glass1,175.jpg",359,480,botolkaca,134,232,319,337
"Glass1,176.jpg",359,480,botolkaca,108,218,270,297
"Glass1,178.jpg",359,480,botolkaca,101,263,271,359
"Glass1,179.jpg",359,480,botolkaca,129,357,318,414
"Glass1,180.jpg",359,480,botolkaca,97,294,243,358
"Glass1,181.jpg",359,480,botolkaca,149,248,293,362
"Glass1,184.jpg",359,480,botolkaca,94,294,265,364
"Glass1,185.jpg",359,480,botolkaca,95,191,229,386
"Glass1,186.jpg",359,480,botolkaca,70,166,209,339
"Glass1,187.jpg",359,480,botolkaca,130,164,229,312
"Glass1,188.jpg",359,480,botolkaca,174,161,237,341
"Glass1,189.jpg",359,480,botolkaca,77,198,179,348
"Glass1,190.jpg",359,480,botolkaca,73,301,203,423
"Glass1,191.jpg",359,480,botolkaca,73,190,202,400
"Glass1,192.jpg",359,480,botolkaca,75,275,270,333
"Glass1,193.jpg",359,480,botolkaca,85,276,277,331
"Glass1,194.jpg",359,480,botolkaca,70,279,176,472
"Glass1,195.jpg",359,480,botolkaca,53,313,152,476
"Glass1,196.jpg",359,480,botolkaca,31,72,183,241
"Glass1,197.jpg",359,480,botolkaca,25,71,173,241
"Glass1,198.jpg",359,480,botolkaca,75,282,262,334
"Glass1,200.jpg",359,480,botolkaca,91,140,152,321
"Glass1,201.jpg",359,480,botolkaca,123,190,222,352
"Glass1,202.jpg",359,480,botolkaca,75,235,219,376
"Glass1,203.jpg",359,480,botolkaca,75,197,199,327
"Glass1,205.jpg",359,480,botolkaca,99,168,263,332
"Glass1,206.jpg",359,480,botolkaca,121,176,263,366
"Glass1,207.jpg",359,480,botolkaca,102,154,233,348
"Glass1,210.jpg",359,480,botolkaca,183,323,290,367
"Glass1,211.jpg",359,480,botolkaca,106,148,175,259
"Glass1,212.jpg",359,480,botolkaca,123,249,242,284
"Glass1,213.jpg",359,480,botolkaca,148,213,248,241
"Glass1,214.jpg",359,480,botolkaca,164,118,249,143
"Glass1,224.jpg",359,480,botolkaca,122,150,215,188
"Glass1,225.jpg",359,480,botolkaca,120,116,204,146
"Glass1,226.jpg",359,480,botolkaca,95,125,179,155
"Glass1,227.jpg",359,480,botolkaca,151,248,242,322
"Glass1,228.jpg",359,480,botolkaca,130,191,238,225
"Glass1,229.jpg",359,480,botolkaca,126,175,229,212
"Glass1,230.jpg",359,480,botolkaca,138,176,234,209
"Glass1,234.jpg",359,480,botolkaca,156,185,192,310
"Glass1,235.jpg",359,480,botolkaca,137,194,231,224
"Glass1,236.jpg",359,480,botolkaca,126,185,212,209
"Glass1,237.jpg",359,480,botolkaca,122,220,226,259
"Glass1,238.jpg",359,480,botolkaca,91,284,194,318
"Glass1,239.jpg",359,480,botolkaca,167,200,258,227
"Glass1,240.jpg",359,480,botolkaca,184,194,232,280
"Glass1,241.jpg",359,480,botolkaca,196,181,219,252
"Glass1,242.jpg",359,480,botolkaca,174,203,221,281
"Glass1,243.jpg",359,480,botolkaca,146,173,234,213
"Glass1,244.jpg",359,480,botolkaca,123,191,184,305
"Glass1,245.jpg",359,480,botolkaca,130,169,180,263
"Glass1,246.jpg",359,480,botolkaca,187,197,271,276
"Glass1,249.jpg",359,480,botolkaca,147,197,174,281
"Glass1,271.jpg",359,480,botolkaca,148,233,230,450
"Glass1,272.jpg",359,480,botolkaca,1,95,64,376
"Glass1,274.jpg",359,480,botolkaca,216,171,341,334
"Glass1,275.jpg",359,480,botolkaca,195,158,328,322
"Glass1,277.jpg",359,480,botolkaca,153,178,304,342
"Glass1,278.jpg",359,480,botolkaca,247,120,329,341
"Glass1,279.jpg",359,480,botolkaca,211,112,314,339
"Glass1,280.jpg",359,480,botolkaca,116,157,312,309
"Glass1,307.jpg",359,480,botolkaca,177,156,359,281
"Glass1,309.jpg",359,480,botolkaca,66,234,283,298
"Glass1,310.jpg",359,480,botolkaca,190,114,304,331
"Glass1,311.jpg",359,480,botolkaca,94,29,294,226
"Glass1,312.jpg",359,480,botolkaca,174,128,318,354
"Glass1,313.jpg",359,480,botolkaca,163,101,309,337
Glass1.jpg,512,384,botolkaca,211,182,441,321
Glass100.jpg,512,384,botolkaca,20,106,487,309
Glass125.jpg,512,384,botolkaca,24,140,512,287
Glass13.jpg,512,384,botolkaca,204,150,301,245
Glass132.jpg,512,384,botolkaca,174,118,316,260
Glass149.jpg,512,384,botolkaca,1,75,512,199
Glass15.jpg,512,384,botolkaca,47,69,442,313
Glass152.jpg,512,384,botolkaca,54,112,480,257
Glass153.jpg,512,384,botolkaca,122,34,381,294
Glass161.jpg,512,384,botolkaca,83,138,376,234
Glass179.jpg,512,384,botolkaca,10,189,463,296
Glass189.jpg,512,384,botolkaca,122,25,386,362
Glass194.jpg,512,384,botolkaca,83,114,383,266
Glass195.jpg,512,384,botolkaca,33,76,432,276
Glass198.jpg,512,384,botolkaca,58,91,295,212
Glass201.jpg,512,384,botolkaca,109,86,356,283
Glass202.jpg,512,384,botolkaca,72,103,315,224
Glass208.jpg,512,384,botolkaca,147,157,312,279
Glass209.jpg,512,384,botolkaca,220,182,304,261
Glass211.jpg,512,384,botolkaca,145,77,367,292
Glass212.jpg,512,384,botolkaca,82,89,408,266
Glass214.jpg,512,384,botolkaca,218,61,321,314
Glass217.jpg,512,384,botolkaca,45,152,297,240
Glass244.jpg,512,384,botolkaca,9,133,387,255
Glass245.jpg,512,384,botolkaca,85,68,394,320
Glass248.jpg,512,384,botolkaca,61,121,451,294
Glass249.jpg,512,384,botolkaca,59,164,408,335
Glass255.jpg,512,384,botolkaca,43,17,431,185
Glass258.jpg,512,384,botolkaca,69,171,361,321
Glass264.jpg,512,384,botolkaca,117,76,495,381
Glass267.jpg,512,384,botolkaca,26,45,476,227
Glass268.jpg,512,384,botolkaca,1,1,402,342
Glass271.jpg,512,384,botolkaca,151,11,358,376
Glass275.jpg,512,384,botolkaca,241,1,472,378
Glass299.jpg,512,384,botolkaca,83,55,512,207
Glass3.jpg,512,384,botolkaca,146,171,357,384
Glass302.jpg,512,384,botolkaca,42,115,512,289
Glass305.jpg,512,384,botolkaca,67,122,434,238
Glass311.jpg,512,384,botolkaca,31,126,512,329
Glass332.jpg,512,384,botolkaca,38,24,449,310
Glass348.jpg,512,384,botolkaca,51,75,462,256
Glass354.jpg,512,384,botolkaca,31,122,439,261
Glass37.jpg,512,384,botolkaca,31,129,475,241
Glass370.jpg,512,384,botolkaca,66,109,512,268
Glass372.jpg,512,384,botolkaca,54,125,410,249
Glass381.jpg,512,384,botolkaca,1,22,512,300
Glass413.jpg,512,384,botolkaca,32,122,460,284
Glass415.jpg,512,384,botolkaca,88,130,424,220
Glass419.jpg,512,384,botolkaca,75,64,333,312
Glass422.jpg,512,384,botolkaca,121,94,316,240
Glass44.jpg,512,384,botolkaca,31,93,443,225
Glass446.jpg,512,384,botolkaca,32,104,472,231
Glass453.jpg,512,384,botolkaca,168,111,365,308
Glass46.jpg,512,384,botolkaca,68,109,426,274
Glass460.jpg,512,384,botolkaca,32,117,393,251
Glass477.jpg,512,384,botolkaca,85,125,375,267
Glass48.jpg,512,384,botolkaca,141,153,309,304
Glass494.jpg,512,384,botolkaca,85,63,432,245
Glass498.jpg,512,384,botolkaca,126,4,443,384
Glass499.jpg,512,384,botolkaca,1,147,385,262
Glass516.jpg,359,480,botolkaca,7,69,258,376
Glass517.jpg,359,480,botolkaca,21,11,250,359
Glass519.jpg,359,480,botolkaca,100,59,204,301
Glass520.jpg,359,480,botolkaca,156,225,345,319
Glass522.jpg,512,384,botolkaca,104,75,357,166
Glass523.jpg,512,384,botolkaca,49,153,313,266
Glass524.jpg,512,384,botolkaca,131,164,512,311
Glass525.jpg,512,384,botolkaca,46,118,404,264
Glass526.jpg,512,384,botolkaca,72,170,357,284
Glass547.jpg,359,480,botolkaca,174,223,221,373
Glass548.jpg,359,480,botolkaca,156,109,230,348
Glass549.jpg,359,480,botolkaca,75,54,162,351
Glass550.jpg,359,480,botolkaca,127,163,183,349
Glass551.jpg,359,480,botolkaca,143,187,191,337
Glass552.jpg,359,480,botolkaca,88,222,137,363
Glass553.jpg,359,480,botolkaca,228,224,280,373
Glass554.jpg,359,480,botolkaca,178,214,225,360
Glass555.jpg,359,480,botolkaca,134,138,183,301
Glass556.jpg,359,480,botolkaca,138,114,199,320
Glass557.jpg,359,480,botolkaca,125,64,196,313
Glass558.jpg,359,480,botolkaca,145,109,211,349
Glass559.jpg,359,480,botolkaca,186,154,246,364
Glass560.jpg,359,480,botolkaca,161,197,212,359
Glass561.jpg,359,480,botolkaca,70,196,120,353
Glass562.jpg,359,480,botolkaca,119,157,177,349
Glass563.jpg,359,480,botolkaca,105,141,169,331
Glass564.jpg,359,480,botolkaca,161,126,223,346
Glass565.jpg,359,480,botolkaca,188,103,259,359
Glass568.jpg,359,480,botolkaca,65,100,120,280
Glass569.jpg,359,480,botolkaca,136,116,191,306
Glass570.jpg,359,480,botolkaca,209,63,274,288
Glass571.jpg,359,480,botolkaca,165,115,218,311
Glass572.jpg,359,480,botolkaca,140,155,193,339
Glass573.jpg,359,480,botolkaca,94,138,145,313
Glass574.jpg,359,480,botolkaca,28,161,254,260
Glass575.jpg,359,480,botolkaca,65,194,258,294
Glass576.jpg,359,480,botolkaca,112,103,232,264
Glass577.jpg,359,480,botolkaca,155,97,207,278
Glass578.jpg,359,480,botolkaca,88,116,215,264
Glass579.jpg,359,480,botolkaca,92,163,273,222
Glass581.jpg,359,480,botolkaca,128,178,186,350
Glass582.jpg,359,480,botolkaca,102,171,200,344
Glass583.jpg,359,480,botolkaca,91,150,210,337
Glass584.jpg,359,480,botolkaca,88,165,200,370
Glass586.jpg,359,480,botolkaca,131,190,221,410
Glass587.jpg,359,480,botolkaca,115,95,223,397
Glass588.jpg,359,480,botolkaca,199,88,284,409
Glass589.jpg,359,480,botolkaca,154,91,245,416
Glass591.jpg,359,480,botolkaca,48,75,160,413
Glass592.jpg,359,480,botolkaca,110,93,222,417
Glass596.jpg,359,480,botolkaca,204,208,300,480
Glass597.jpg,359,480,botolkaca,147,180,241,454
Glass598.jpg,359,480,botolkaca,60,147,168,408
Glass599.jpg,359,480,botolkaca,8,72,126,334
Glass6.jpg,512,384,botolkaca,60,89,448,292
Glass600.jpg,359,480,botolkaca,31,32,138,292
Glass603.jpg,359,480,botolkaca,178,107,228,288
Glass604.jpg,359,480,botolkaca,130,78,206,317
Glass605.jpg,359,480,botolkaca,127,69,190,302
Glass607.jpg,359,480,botolkaca,119,52,209,246
Glass608.jpg,359,480,botolkaca,133,55,197,271
Glass609.jpg,359,480,botolkaca,188,44,247,284
Glass610.jpg,359,480,botolkaca,100,203,275,290
Glass611.jpg,359,480,botolkaca,77,175,275,271
Glass612.jpg,359,480,botolkaca,14,139,236,242
Glass613.jpg,359,480,botolkaca,2,105,218,224
Glass614.jpg,359,480,botolkaca,82,119,295,225
Glass615.jpg,359,480,botolkaca,119,151,333,297
Glass616.jpg,359,480,botolkaca,121,242,335,403
Glass618.jpg,359,480,botolkaca,61,269,293,386
Glass619.jpg,359,480,botolkaca,37,207,281,327
Glass621.jpg,359,480,botolkaca,50,135,287,250
Glass622.jpg,359,480,botolkaca,104,185,283,280
Glass623.jpg,359,480,botolkaca,126,174,302,285
Glass624.jpg,359,480,botolkaca,152,204,314,346
Glass626.jpg,359,480,botolkaca,28,135,238,240
Glass627.jpg,359,480,botolkaca,13,53,246,152
Glass628.jpg,359,480,botolkaca,79,78,296,178
Glass629.jpg,359,480,botolkaca,104,197,309,300
Glass630.jpg,359,480,botolkaca,119,340,330,433
Glass631.jpg,359,480,botolkaca,129,354,342,445
Glass632.jpg,359,480,botolkaca,72,320,288,421
Glass641.jpg,359,480,botolkaca,86,138,269,193
Glass644.jpg,359,480,botolkaca,177,237,295,279
Glass644.jpg,359,480,botolkaca,73,290,154,325
Glass644.jpg,359,480,botolkaca,182,379,270,402
Glass645.jpg,359,480,botolkaca,191,181,249,265
Glass645.jpg,359,480,botolkaca,32,73,144,185
Glass645.jpg,359,480,botolkaca,55,233,94,317
Glass646.jpg,359,480,botolkaca,96,156,223,234
Glass646.jpg,359,480,botolkaca,214,280,297,351
Glass646.jpg,359,480,botolkaca,64,284,129,363
Glass648.jpg,359,480,botolkaca,114,117,261,245
Glass649.jpg,359,480,botolkaca,163,30,194,144
Glass649.jpg,359,480,botolkaca,244,238,320,279
Glass649.jpg,359,480,botolkaca,223,401,277,458
Glass650.jpg,359,480,botolkaca,164,218,250,256
Glass650.jpg,359,480,botolkaca,52,145,137,172
Glass650.jpg,359,480,botolkaca,148,302,176,405
Glass651.jpg,359,480,botolkaca,105,179,167,253
Glass651.jpg,359,480,botolkaca,218,217,333,251
Glass651.jpg,359,480,botolkaca,77,301,125,375
Glass653.jpg,359,480,botolkaca,125,181,260,270
Glass654.jpg,359,480,botolkaca,186,109,230,249
Glass655.jpg,359,480,botolkaca,186,95,290,211
Glass656.jpg,359,480,botolkaca,105,184,139,320
Glass656.jpg,359,480,botolkaca,243,18,268,96
Glass657.jpg,359,480,botolkaca,190,160,234,315
Glass658.jpg,359,480,botolkaca,204,117,255,259
Glass659.jpg,359,480,botolkaca,168,186,216,256
Glass660.jpg,359,480,botolkaca,177,174,259,318
Glass661.jpg,359,480,botolkaca,165,171,208,299
Glass662.jpg,359,480,botolkaca,133,154,177,296
Glass663.jpg,359,480,botolkaca,166,140,218,325
Glass664.jpg,359,480,botolkaca,109,90,249,140
Glass665.jpg,359,480,botolkaca,107,34,132,113
Glass665.jpg,359,480,botolkaca,36,309,177,408
Glass692.jpg,359,480,botolkaca,124,348,203,392
Glass693.jpg,359,480,botolkaca,152,157,251,244
Glass695.jpg,359,480,botolkaca,204,175,256,198
Glass695.jpg,359,480,botolkaca,146,310,247,350
Glass696.jpg,359,480,botolkaca,129,206,222,243
Glass697.jpg,359,480,botolkaca,92,169,118,246
Glass698.jpg,359,480,botolkaca,118,161,172,224
Glass699.jpg,359,480,botolkaca,269,91,299,197
Glass700.jpg,359,480,botolkaca,75,44,137,91
Glass700.jpg,359,480,botolkaca,191,267,225,387
Glass701.jpg,359,480,botolkaca,243,222,331,301
Glass701.jpg,359,480,botolkaca,18,128,87,149
Glass702.jpg,359,480,botolkaca,94,271,193,309
Glass703.jpg,359,480,botolkaca,117,169,223,253
Glass704.jpg,359,480,botolkaca,137,157,241,237
Glass705.jpg,359,480,botolkaca,155,148,254,225
Glass706.jpg,359,480,botolkaca,148,148,189,253
Glass707.jpg,359,480,botolkaca,45,108,138,217
Glass707.jpg,359,480,botolkaca,274,192,311,300
Glass707.jpg,359,480,botolkaca,244,272,280,380
Glass708.jpg,359,480,botolkaca,86,160,178,307
Glass708.jpg,359,480,botolkaca,174,76,252,226
Glass709.jpg,359,480,botolkaca,148,154,206,282
Glass710.jpg,359,480,botolkaca,93,176,204,257
Glass711.jpg,359,480,botolkaca,227,95,321,186
Glass711.jpg,359,480,botolkaca,185,258,321,298
Glass711.jpg,359,480,botolkaca,122,358,222,412
Glass713.jpg,359,480,botolkaca,97,54,151,166
Glass713.jpg,359,480,botolkaca,118,191,233,285
Glass713.jpg,359,480,botolkaca,120,357,222,393
Glass715.jpg,359,480,botolkaca,154,231,232,283
Glass715.jpg,359,480,botolkaca,262,173,323,284
Glass715.jpg,359,480,botolkaca,96,337,183,367
Glass716.jpg,359,480,botolkaca,157,212,214,381
Glass717.jpg,359,480,botolkaca,66,158,120,327
Glass718.jpg,359,480,botolkaca,190,155,287,319
Glass720.jpg,359,480,botolkaca,132,93,245,223
Glass721.jpg,359,480,botolkaca,56,64,194,164
Glass722.jpg,359,480,botolkaca,144,261,231,367
Glass723.jpg,359,480,botolkaca,217,272,259,390
Glass725.jpg,359,480,botolkaca,164,117,285,169
Glass725.jpg,359,480,botolkaca,33,251,123,337
Glass726.jpg,359,480,botolkaca,207,170,344,255
Glass726.jpg,359,480,botolkaca,76,80,186,218
Glass726.jpg,359,480,botolkaca,31,407,171,464
Glass727.jpg,359,480,botolkaca,77,147,204,231
Glass729.jpg,359,480,botolkaca,119,59,170,158
Glass729.jpg,359,480,botolkaca,119,342,216,372
Glass730.jpg,359,480,botolkaca,137,50,199,171
Glass730.jpg,359,480,botolkaca,141,209,271,299
Glass730.jpg,359,480,botolkaca,129,373,234,403
Glass731.jpg,359,480,botolkaca,142,261,262,373
Glass749.jpg,359,480,botolkaca,288,129,359,264
Glass75.jpg,512,384,botolkaca,1,65,512,202
Glass752.jpg,359,480,botolkaca,132,101,231,317
Glass753.jpg,359,480,botolkaca,11,181,109,404
Glass754.jpg,359,480,botolkaca,163,150,240,369
Glass755.jpg,359,480,botolkaca,94,145,155,360
Glass756.jpg,359,480,botolkaca,66,126,130,344
Glass757.jpg,359,480,botolkaca,103,260,274,307
Glass759.jpg,359,480,botolkaca,83,230,246,305
Glass761.jpg,359,480,botolkaca,127,192,247,302
Glass763.jpg,359,480,botolkaca,128,151,302,282
Glass764.jpg,359,480,botolkaca,103,168,252,231
Glass768.jpg,359,480,botolkaca,46,197,177,392
Glass781.jpg,359,480,botolkaca,63,186,164,215
Glass782.jpg,359,480,botolkaca,166,198,253,251
Glass783.jpg,359,480,botolkaca,115,173,225,262
Glass784.jpg,359,480,botolkaca,119,182,223,278
Glass786.jpg,359,480,botolkaca,164,87,226,279
Glass788.jpg,359,480,botolkaca,87,175,224,284
Glass789.jpg,359,480,botolkaca,106,275,278,338
Glass790.jpg,359,480,botolkaca,145,328,325,393
Glass8.jpg,512,384,botolkaca,25,160,512,332
Glass815.jpg,359,480,botolkaca,141,214,228,366
Glass817.jpg,359,480,botolkaca,217,186,295,341
Glass819.jpg,359,480,botolkaca,96,165,198,299
Glass820.jpg,359,480,botolkaca,65,219,187,314
Glass88.jpg,512,384,botolkaca,68,96,420,209
Glass885.jpg,359,480,botolkaca,154,169,205,326
Glass886.jpg,359,480,botolkaca,156,173,204,313
Glass887.jpg,359,480,botolkaca,122,175,227,324
Glass888.jpg,359,480,botolkaca,99,211,277,296
Glass889.jpg,359,480,botolkaca,139,133,321,222
Glass890.jpg,359,480,botolkaca,171,76,359,171
Glass891.jpg,359,480,botolkaca,82,157,213,313
Glass892.jpg,359,480,botolkaca,120,116,245,285
Glass894.jpg,359,480,botolkaca,210,65,323,242
Glass927.jpg,359,480,botolkaca,185,220,230,395
Glass929.jpg,359,480,botolkaca,144,90,255,318
Glass93.jpg,512,384,botolkaca,1,54,512,227
Glass930.jpg,359,480,botolkaca,166,165,286,314
Glass931.jpg,359,480,botolkaca,80,94,137,266
Glass932.jpg,359,480,botolkaca,99,83,138,251
Glass933.jpg,359,480,botolkaca,115,198,173,371
Glass934.jpg,359,480,botolkaca,83,182,142,347
Glass95.jpg,512,384,botolkaca,57,145,396,266
Glass967.jpg,359,480,botolkaca,117,86,226,306
Glass968.jpg,359,480,botolkaca,119,160,196,317
Glass969.jpg,359,480,botolkaca,99,182,146,320
Glass970.jpg,359,480,botolkaca,62,225,217,290
Glass991.jpg,359,480,botolkaca,106,184,279,342
Glass992.jpg,359,480,botolkaca,152,124,223,400
Glass993.jpg,359,480,botolkaca,83,65,140,256
Glass995.jpg,359,480,botolkaca,99,245,267,349
Glass996.jpg,359,480,botolkaca,98,274,232,345
Glass997.jpg,359,480,botolkaca,94,296,208,350
Glass998.jpg,359,480,botolkaca,111,161,199,305
Glass999.jpg,359,480,botolkaca,83,134,162,275
"HDPEM1,000.jpg",359,480,botolplastik,177,106,254,201
"HDPEM1,001.jpg",359,480,botolplastik,189,217,290,316
"HDPEM1,002.jpg",359,480,botolplastik,165,170,203,274
"HDPEM1,004.jpg",359,480,botolplastik,130,164,235,217
"HDPEM1,005.jpg",359,480,botolplastik,96,226,212,298
"HDPEM1,006.jpg",359,480,botolplastik,130,192,235,272
"HDPEM1,008.jpg",359,480,botolplastik,137,175,262,233
"HDPEM1,009.jpg",359,480,botolplastik,176,131,238,260
"HDPEM1,010.jpg",359,480,botolplastik,189,181,278,287
"HDPEM1,011.jpg",359,480,botolplastik,161,139,265,303
"HDPEM1,012.jpg",359,480,botolplastik,149,100,258,256
"HDPEM1,013.jpg",359,480,botolplastik,151,135,238,288
"HDPEM1,014.jpg",359,480,botolplastik,129,141,219,290
"HDPEM1,015.jpg",359,480,botolplastik,125,153,212,308
"HDPEM1,016.jpg",359,480,botolplastik,117,245,208,407
"HDPEM1,017.jpg",359,480,botolplastik,178,149,226,263
"HDPEM1,018.jpg",359,480,botolplastik,149,161,211,274
"HDPEM1,019.jpg",359,480,botolplastik,71,84,159,194
"HDPEM1,020.jpg",359,480,botolplastik,184,95,263,189
"HDPEM1,021.jpg",359,480,botolplastik,217,168,291,298
"HDPEM1,022.jpg",359,480,botolplastik,247,236,311,393
"HDPEM1,023.jpg",359,480,botolplastik,114,247,184,417
"HDPEM1,024.jpg",359,480,botolplastik,51,137,138,271
"HDPEM1,025.jpg",359,480,botolplastik,149,125,248,281
"HDPEM1,027.jpg",359,480,botolplastik,161,192,285,307
"HDPEM1,028.jpg",359,480,botolplastik,228,93,287,232
HDPEM677.jpg,359,480,botolplastik,99,184,162,276
HDPEM678.jpg,359,480,botolplastik,132,116,215,174
HDPEM679.jpg,359,480,botolplastik,101,120,187,165
HDPEM680.jpg,359,480,botolplastik,122,137,189,188
HDPEM681.jpg,359,480,botolplastik,155,221,194,327
HDPEM684.jpg,359,480,botolplastik,88,237,170,301
HDPEM685.jpg,359,480,botolplastik,50,352,151,408
HDPEM686.jpg,359,480,botolplastik,155,289,249,328
HDPEM687.jpg,359,480,botolplastik,211,223,304,267
HDPEM688.jpg,359,480,botolplastik,107,105,189,176
HDPEM689.jpg,359,480,botolplastik,166,218,206,309
HDPEM690.jpg,359,480,botolplastik,197,167,236,253
HDPEM691.jpg,359,480,botolplastik,249,249,291,337
HDPEM692.jpg,359,480,botolplastik,127,250,197,342
HDPEM693.jpg,359,480,botolplastik,121,110,224,163
HDPEM694.jpg,359,480,botolplastik,207,187,290,227
HDPEM695.jpg,359,480,botolplastik,171,252,237,325
HDPEM696.jpg,359,480,botolplastik,99,280,142,384
HDPEM697.jpg,359,480,botolplastik,130,121,161,162
image2020-02-18 01_19_54.257418.jpg,1024,768,kaleng,109,351,217,524
